YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES,State,District,Latitude,Longitude
2010,26,19,6,23,0,23,11,6,5,12,2,61,148,156,63,93,935,20,117,1,58,1237,0,131,9,300,0,4,2574,5850,Kerala,Kannur,11.941523076923056,75.35209891725934
2010,40,30,8,55,0,55,36,32,4,6,26,37,271,400,127,273,894,25,207,2,23,2142,4,364,10,581,0,4,6714,11879,Kerala,Kollam,8.929388820570157,76.6360775852431
2010,17,23,8,46,0,46,11,7,4,2,5,32,165,246,65,181,423,27,306,1,10,1708,0,236,66,257,0,0,4562,8151,Kerala,Kottayam,9.643701174068417,76.46059673302705
2010,14,34,5,49,0,49,21,13,8,8,12,41,217,306,137,169,705,24,286,11,14,855,0,156,29,658,0,6,5745,9196,Kerala,Malappuram,10.97329875666072,75.93910775606876
2010,42,24,4,49,0,49,11,9,2,2,2,13,177,186,57,129,523,41,205,9,24,1138,4,96,11,352,0,3,7533,10449,Kerala,Palakkad,10.784926903553291,76.49980490693744
2010,30,37,13,49,0,49,16,9,7,6,27,43,145,296,104,192,791,13,298,1,34,931,1,205,39,400,0,9,8036,11420,Kerala,Thrissur,10.458932647907687,76.12321940836945
2010,36,7,0,35,0,35,6,5,1,1,0,14,76,92,47,45,26,1,19,0,2,255,12,74,4,54,0,18,633,1365,Madhya Pradesh,Anuppur,23.18184220430107,81.86560000000007
2010,39,17,3,52,0,52,7,6,1,2,0,18,99,88,33,55,51,7,26,0,15,384,4,97,14,40,0,99,1575,2637,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796
2010,51,21,3,32,0,32,4,4,0,2,0,7,55,161,57,104,19,2,15,0,7,258,6,56,8,6,0,147,1053,1913,Madhya Pradesh,Barwani,21.702135714285724,74.91004719710673
2010,58,27,0,144,0,144,25,22,3,0,0,16,108,189,75,114,3,0,14,0,11,346,24,152,9,42,0,152,1857,3177,Madhya Pradesh,Betul,21.964626315789477,77.7873428189117
2010,78,78,4,30,0,30,11,8,3,1,8,54,94,178,99,79,58,7,20,0,6,1172,40,60,2,42,0,145,1123,3211,Madhya Pradesh,Bhind,26.35951126187245,78.7618324287653
2010,71,73,5,106,0,106,66,59,7,8,2,207,883,2488,1578,910,104,9,186,3,14,1495,31,28,186,205,1,291,7249,13711,Madhya Pradesh,Bhopal,23.480726143790854,77.39246623093679
2010,16,5,0,22,0,22,2,2,0,0,0,6,40,106,37,69,27,4,13,0,3,67,11,57,11,18,0,55,800,1263,Madhya Pradesh,Burhanpur,21.364567254408065,76.24460478589425
2010,69,71,4,55,0,55,26,24,2,1,4,64,310,243,127,116,83,6,37,1,19,705,24,184,11,55,0,129,2591,4692,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374
2010,86,27,3,102,0,102,17,14,3,1,2,22,191,279,111,168,81,9,51,0,10,1331,8,235,38,105,0,219,2373,5190,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254
2010,49,65,0,41,0,41,22,19,3,2,1,30,153,156,80,76,23,4,28,1,11,1382,25,203,0,84,0,80,1039,3399,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588
2010,47,67,0,89,0,89,28,26,2,1,3,35,176,678,310,368,68,11,40,0,31,434,10,192,41,131,0,200,3410,5692,Madhya Pradesh,Dewas,22.7851110021322,76.46088805970157
2010,71,66,2,89,0,89,42,41,1,6,2,34,191,473,222,251,93,34,20,0,33,543,54,176,22,82,0,342,3362,5737,Madhya Pradesh,Dhar,22.572681718963157,75.1105620736698
2010,20,2,3,31,0,31,2,1,1,0,0,4,27,30,8,22,8,3,17,0,2,143,4,89,5,17,0,50,537,994,Madhya Pradesh,Dindori,22.83738437047757,81.04332966714911
2010,37,34,0,56,0,56,12,11,1,4,4,33,136,217,115,102,84,3,23,1,15,1051,13,150,9,47,1,160,1369,3459,Madhya Pradesh,Guna,24.49043927178156,77.2235895968791
2010,99,176,26,71,0,71,102,82,20,10,7,190,1105,2044,1466,578,173,35,156,1,23,1195,52,180,18,248,0,265,5161,11337,Madhya Pradesh,Gwalior,26.04074441964285,78.12782433035713
2010,25,17,0,40,0,40,9,9,0,0,0,3,84,113,62,51,17,0,13,0,4,596,3,54,5,17,0,32,330,1362,Madhya Pradesh,Harda,22.227659781121783,77.07022571819435
2010,52,39,3,73,0,73,38,35,3,4,0,46,216,368,199,169,49,9,50,0,16,524,20,140,48,111,0,0,2478,4284,Madhya Pradesh,Hoshangabad,22.595268801996703,78.02168094841929
2010,108,149,4,104,0,104,56,45,11,6,14,238,836,3843,2843,1000,108,51,174,16,41,3468,38,338,67,352,2,426,8034,18473,Madhya Pradesh,Indore,22.680265752128648,75.9133801324502
2010,81,95,0,130,0,130,34,32,2,2,10,73,349,766,513,253,83,5,89,0,8,1432,56,189,60,185,1,193,6132,9973,Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981
2010,26,26,0,35,0,35,14,12,2,1,3,25,74,124,83,41,22,7,2,0,20,823,1,45,0,5,0,87,599,1939,Madhya Pradesh,Jhabua,22.419578015397768,74.40921616766468
2010,37,34,4,69,0,69,16,10,6,0,0,14,148,170,98,72,26,0,39,0,11,1023,13,144,18,77,0,129,1248,3220,Madhya Pradesh,Katni,23.724416229116937,80.33819665871127
2010,33,13,5,56,0,56,7,7,0,0,0,3,70,39,6,33,17,3,21,0,8,317,5,68,6,17,0,102,1034,1824,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753
2010,25,31,0,58,0,58,24,19,5,3,0,32,113,275,132,143,32,28,30,1,11,129,4,108,14,59,0,138,2088,3203,Madhya Pradesh,Mandsaur,24.19278764044944,75.43588667736759
2010,57,94,2,40,0,40,20,17,3,9,12,27,140,344,209,135,128,2,31,0,7,1879,32,80,0,75,0,228,1705,4912,Madhya Pradesh,Morena,26.37313504531724,77.88447341389724
2010,45,36,6,65,0,65,6,5,1,1,1,18,117,140,67,73,60,4,16,1,14,1328,21,135,12,63,0,119,927,3135,Madhya Pradesh,Narsinghpur,22.951344683026598,79.002024233129
2010,20,18,0,12,0,12,14,11,3,0,0,22,153,206,99,107,47,56,22,1,11,326,3,48,7,47,0,80,953,2046,Madhya Pradesh,Neemuch,24.70311893333336,75.06608186666664
2010,25,21,3,47,0,47,11,5,6,2,2,27,142,115,23,92,3,4,34,0,6,316,16,87,0,47,0,66,1103,2077,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752
2010,54,44,0,86,0,86,34,32,2,2,1,15,97,260,102,158,56,1,4,0,5,1839,16,210,0,65,0,160,1512,4461,Madhya Pradesh,Raisen,23.292518206521724,78.16305495923909
2010,36,28,2,73,0,73,34,27,7,2,0,37,146,277,130,147,68,8,19,0,51,398,14,179,27,30,0,181,2820,4430,Madhya Pradesh,Rajgarh,23.785499026425583,76.66431223922116
2010,53,49,1,88,0,88,24,23,1,1,2,30,121,345,132,213,64,39,51,0,26,1182,16,145,32,94,0,198,1684,4245,Madhya Pradesh,Ratlam,23.503562290502792,75.14895782122909
2010,51,44,0,81,0,81,45,43,2,3,2,50,347,452,200,252,56,21,38,1,27,763,37,140,1,124,0,196,3083,5562,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183
2010,90,123,1,120,0,120,67,63,4,2,4,54,382,533,279,254,108,14,43,2,28,2721,35,385,16,133,0,222,3435,8518,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273
2010,73,49,4,89,0,89,27,20,7,4,2,45,321,420,244,176,42,16,27,0,17,984,26,199,18,119,0,327,2564,5373,Madhya Pradesh,Satna,24.62777621776502,80.75547048710598
2010,39,20,4,71,0,71,21,16,5,1,0,14,135,147,56,91,37,8,51,0,5,311,18,92,23,38,0,134,1737,2906,Madhya Pradesh,Seoni,22.33230487804874,79.66053863928111
2010,34,17,0,61,0,61,16,16,0,1,0,21,173,161,63,98,20,7,24,0,12,235,12,123,6,63,0,0,1951,2937,Madhya Pradesh,Shahdol,23.44859864559819,81.4596831828442
2010,38,34,1,56,0,56,19,16,3,7,0,27,153,390,145,245,46,18,11,0,18,983,11,117,19,33,0,139,1105,3225,Madhya Pradesh,Shajapur,23.566620317220547,76.33555181268885
2010,17,13,0,11,0,11,10,4,6,2,0,7,40,49,10,39,56,0,9,0,2,319,3,35,0,23,0,30,588,1214,Madhya Pradesh,Sheopur,25.78014810996563,77.16911116838484
2010,56,30,8,73,0,73,28,22,6,8,8,39,114,215,94,121,69,3,23,0,20,1180,7,131,9,32,0,187,2117,4357,Madhya Pradesh,Shivpuri,25.37802451874367,77.74861600810549
2010,32,20,0,44,0,44,29,28,1,0,0,18,170,133,27,106,19,5,15,0,20,337,26,104,3,36,0,80,1512,2603,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498
2010,34,25,2,78,0,78,19,16,3,1,5,25,131,172,59,113,45,3,27,0,12,937,15,143,4,59,0,118,1863,3718,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428
2010,77,120,1,77,0,77,54,48,6,1,0,92,409,967,449,518,129,22,61,1,33,574,20,179,42,193,0,160,5496,8708,Madhya Pradesh,Ujjain,23.319288862745065,75.80383717647058
2010,54,58,3,81,0,81,22,18,4,0,1,33,222,312,144,168,65,12,49,0,28,777,17,239,22,114,0,136,2512,4757,Madhya Pradesh,Vidisha,23.82838307984792,77.9013507604563
2010,122,75,1,57,0,57,58,45,13,58,8,155,579,1517,536,981,570,47,254,9,46,718,10,115,1,604,0,703,1508,7215,Maharashtra,Ahmednagar,19.21759903201788,74.69220260610572
2010,46,66,3,25,0,25,25,23,2,11,2,83,283,1053,183,870,172,25,113,5,45,815,12,100,55,149,0,151,1233,4472,Maharashtra,Akola,20.746310479041902,77.12122320359276
2010,24,7,4,24,0,24,15,13,2,0,1,17,208,448,88,360,49,20,28,9,18,309,3,42,12,61,0,151,792,2242,Maharashtra,Bhandara,21.211792649727748,80.10950199637024
2010,56,29,3,43,0,43,21,16,5,3,2,24,264,661,141,520,104,22,76,3,45,639,7,117,116,147,0,280,1344,4006,Maharashtra,Chandrapur,20.095609090909075,79.31556380471388
2010,48,54,1,18,0,18,12,12,0,24,2,42,197,398,138,260,198,25,77,3,16,400,6,28,9,234,0,314,868,2974,Maharashtra,Dhule,21.274018690400517,74.58719071837263
2010,38,36,0,14,0,14,6,4,2,9,1,40,93,180,58,122,142,3,60,3,30,417,1,33,7,115,0,96,541,1865,Maharashtra,Hingoli,19.59525302245251,77.09239412780653
2010,94,71,4,49,0,49,41,32,9,41,0,62,281,879,238,641,320,101,198,17,40,838,11,143,41,425,0,457,1295,5408,Maharashtra,Jalgaon,20.8828943415638,75.55140421810695
2010,51,43,3,11,0,11,13,11,2,16,3,71,213,419,140,279,219,9,103,1,20,582,40,81,10,315,0,157,580,2960,Maharashtra,Jalna,19.984612534818933,75.98473607242339
2010,52,30,1,27,0,27,22,13,9,13,2,45,229,700,334,366,218,67,267,5,16,462,18,71,12,96,0,383,991,3727,Maharashtra,Kolhapur,16.44881301587301,74.12897150793648
2010,65,41,0,28,0,28,31,31,0,20,4,57,226,444,187,257,242,14,87,6,33,703,3,85,3,229,0,232,960,3513,Maharashtra,Latur,18.348687268993856,76.75812607802874
2010,82,67,3,36,0,36,52,43,9,25,2,99,416,516,168,348,309,22,178,5,50,1181,68,85,5,315,0,276,1520,5312,Maharashtra,Nanded,19.209316983017,77.6829048951049
2010,43,14,3,20,0,20,14,12,2,12,0,7,82,161,57,104,123,7,41,5,9,283,2,32,12,88,0,146,438,1542,Maharashtra,Nandurbar,21.523175625248147,74.32638757443429
2010,44,31,1,28,0,28,29,23,6,20,2,33,167,348,92,256,167,31,176,0,25,535,2,74,11,161,0,263,683,2831,Maharashtra,Osmanabad,18.19459456066944,75.99495575313809
2010,41,49,4,20,0,20,36,21,15,11,4,60,318,416,139,277,183,15,84,1,34,1068,5,54,6,209,0,138,287,3043,Maharashtra,Parbhani,19.31032425249168,76.70163338870431
2010,23,10,1,28,0,28,9,7,2,5,0,16,148,227,35,192,123,26,74,4,13,171,0,37,12,33,0,169,475,1604,Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404
2010,61,33,5,49,0,49,26,10,16,8,1,35,239,484,180,304,155,20,196,5,29,449,18,67,10,84,0,320,628,2922,Maharashtra,Sangli,17.154930181086502,74.70713822937628
2010,43,59,2,27,0,27,42,29,13,28,3,76,412,869,330,539,247,102,177,6,21,472,0,82,19,170,0,509,983,4349,Maharashtra,Satara,17.6737908974359,74.18052064102558
2010,14,7,1,9,0,9,5,4,1,0,0,6,95,138,25,113,39,13,47,3,14,118,0,10,12,11,0,80,193,815,Maharashtra,Sindhudurg,16.170948049777163,73.51329008172343
2010,41,29,5,44,0,44,26,22,4,9,0,46,237,781,119,662,115,19,43,8,62,744,2,119,57,93,0,205,1197,3882,Maharashtra,Wardha,20.80743024390242,78.57259105691062
2010,40,21,2,12,0,12,17,14,3,6,2,28,121,377,102,275,100,9,33,4,31,385,5,56,10,102,0,120,589,2070,Maharashtra,Washim,20.282282394366213,77.25502394366208
2010,68,43,5,33,0,33,52,49,3,4,1,78,280,898,181,717,139,17,50,5,40,915,7,121,38,165,0,273,1545,4777,Maharashtra,Yavatmal,20.04258346738159,78.05326371760479
2010,14,28,0,6,0,6,20,12,8,0,12,1,9,28,8,20,6,1,9,0,10,39,0,7,0,4,0,0,126,320,Manipur,Bishnupur,24.50712111801243,93.8246236024845
2010,3,5,0,0,0,0,1,0,1,0,15,0,1,1,1,0,1,0,0,0,10,4,0,0,0,0,0,0,18,59,Manipur,Chandel,24.2635812987013,94.09443844155844
2010,12,3,0,1,0,1,4,0,4,0,8,0,3,12,6,6,5,0,2,0,2,3,0,0,0,0,0,0,35,90,Manipur,Churachandpur,24.30309718875504,93.38671506024085
2010,5,8,0,1,0,1,22,2,20,0,23,0,4,28,5,23,6,2,2,0,17,2,0,0,0,0,0,0,57,177,Manipur,Senapati,25.08465586034914,94.03366234413956
2010,0,1,0,0,0,0,1,0,1,0,6,0,0,6,0,6,3,0,0,0,9,2,0,0,0,0,0,0,19,47,Manipur,Tamenglong,24.98312942238265,93.49450740072204
2010,18,43,1,9,0,9,37,25,12,0,13,0,13,43,20,23,10,8,8,2,4,57,0,8,0,8,0,0,132,414,Manipur,Thoubal,24.545392553191498,93.97959893617023
2010,3,5,0,1,0,1,0,0,0,0,10,1,0,3,0,3,1,0,0,0,17,3,0,0,0,0,0,0,19,63,Manipur,Ukhrul,25.05900314960629,94.44129566929138
2010,48,5,0,33,0,33,8,3,5,4,0,8,14,71,14,57,0,8,17,1,4,46,0,1,0,0,0,19,96,383,Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298
2010,12,3,0,23,0,23,7,2,5,6,0,7,0,53,9,44,1,1,9,0,10,26,0,6,0,1,0,0,99,264,Meghalaya,Ri-Bhoi,25.89706600441498,91.8451615894039
2010,23,10,4,34,0,34,3,0,3,1,0,7,227,453,56,397,0,12,47,7,3,46,0,42,0,2,0,26,163,1110,Mizoram,Aizawl,23.90781335453101,92.85359459459472
2010,5,4,1,20,0,20,0,0,0,0,0,0,45,89,2,87,0,1,3,0,1,10,0,5,0,0,0,0,26,210,Mizoram,Champhai,23.54166580976866,93.24221799485862
2010,5,2,0,8,0,8,2,0,2,0,0,0,32,65,7,58,0,4,4,1,3,13,0,3,0,0,0,5,35,182,Mizoram,Kolasib,24.2020004347826,92.73470391304348
2010,7,1,0,6,0,6,1,0,1,0,0,3,23,45,0,45,0,3,13,1,0,3,0,2,0,0,0,12,36,156,Mizoram,Lawngtlai,22.36102843137253,92.66964156862753
2010,3,4,2,9,0,9,0,0,0,0,0,4,60,106,1,105,0,2,4,1,2,11,0,10,0,0,0,0,26,244,Mizoram,Lunglei,23.007717036172675,92.63512555425892
2010,3,4,0,6,0,6,1,0,1,2,0,2,23,17,0,17,0,0,2,0,4,17,0,6,0,0,0,1,19,107,Mizoram,Mamit,23.73852942502819,92.4330803833147
2010,2,1,0,3,0,3,2,0,2,0,0,0,10,26,1,25,0,3,4,2,0,11,0,1,0,0,0,0,23,88,Mizoram,Saiha,22.35744801061008,93.02827931034489
2010,0,1,0,6,0,6,0,0,0,0,0,0,5,22,2,20,0,0,2,0,2,5,0,6,0,1,0,0,27,77,Mizoram,Serchhip,23.263864705882344,92.914158496732
2010,20,6,3,4,0,4,41,5,36,2,0,15,29,212,15,197,1,10,14,2,0,11,0,8,2,1,0,17,113,511,Nagaland,Dimapur,25.814176811594223,93.75074057971014
2010,7,6,6,3,0,3,6,0,6,0,0,10,9,78,54,24,0,2,11,0,0,4,0,1,0,0,0,2,44,189,Nagaland,Kohima,25.60311428571428,93.78600657596373
2010,2,4,1,2,0,2,1,0,1,0,0,10,3,19,3,16,0,0,5,0,0,7,0,1,0,0,0,2,25,82,Nagaland,Mokokchung,26.478911764705888,94.522426006192
2010,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Nagaland,Mon,26.69207374301676,95.03072988826828
2010,4,1,1,1,0,1,1,0,1,0,0,3,4,10,2,8,0,1,1,1,1,6,0,1,0,0,0,0,9,45,Nagaland,Phek,25.63272986577182,94.56814563758392
2010,1,2,1,1,0,1,0,0,0,0,0,1,1,12,0,12,0,0,2,0,0,0,0,2,0,0,0,1,12,36,Nagaland,Tuensang,26.21104453280316,94.85809880715708
2010,4,6,0,2,0,2,1,1,0,1,0,5,1,18,0,18,1,0,2,0,0,2,0,0,0,0,0,0,4,47,Nagaland,Wokha,26.202611551155112,94.1990815181518
2010,4,5,1,3,0,3,0,0,0,0,0,10,14,23,6,17,0,0,2,0,0,2,0,0,0,0,0,0,14,78,Nagaland,Zunheboto,26.028178205128206,94.50026666666668
2010,61,59,0,39,0,39,42,42,0,22,0,73,143,307,70,237,104,1,65,0,13,28,13,253,5,68,0,145,1460,2901,Orissa,Angul,21.12070619765495,84.99839212730328
2010,36,89,2,36,0,36,27,23,4,12,0,51,74,190,73,117,123,8,21,5,13,57,9,69,23,171,0,185,426,1627,Orissa,Baragarh,21.13240637931036,83.26444499999991
2010,32,37,0,33,0,33,52,50,2,1,0,20,48,134,34,100,33,10,38,2,19,29,18,99,12,151,0,83,1154,2005,Orissa,Bhadrak,20.95262735257214,86.81496204516931
2010,34,119,0,48,0,48,19,16,3,8,0,36,110,152,57,95,95,32,42,3,17,12,4,188,9,112,0,78,903,2021,Orissa,Bolangir,20.616300298507447,83.21520059701498
2010,11,14,0,7,0,7,7,7,0,2,0,7,17,19,3,16,19,3,3,0,8,60,2,35,2,21,0,16,107,360,Orissa,Boudh,20.58319074074073,84.12363306878305
2010,30,14,0,26,0,26,26,25,1,12,0,47,100,180,44,136,30,1,27,0,16,233,22,26,1,107,0,106,1336,2340,Orissa,Cuttack,20.407640646029623,85.7776810228802
2010,18,12,0,11,0,11,4,4,0,5,4,6,10,23,5,18,7,5,12,0,2,182,0,57,3,17,0,34,121,533,Orissa,Deogarh,21.43146201550388,84.81452480620162
2010,39,67,0,19,0,19,36,34,2,13,0,54,96,227,25,202,117,11,35,1,20,28,7,252,8,25,0,120,611,1786,Orissa,Dhenkanal,20.79887159353349,85.53226836027711
2010,12,12,0,6,0,6,17,17,0,1,0,2,10,23,5,18,52,1,13,0,21,28,0,37,2,16,0,18,117,388,Orissa,Gajapati,19.121080882352945,84.14015091911759
2010,87,198,0,48,0,48,47,42,5,22,17,66,109,151,45,106,96,17,38,0,29,197,25,296,19,0,0,65,355,1882,Orissa,Ganjam,19.2632617564534,84.80297710437702
2010,31,12,0,24,0,24,39,37,2,8,0,46,72,192,67,125,26,11,37,0,14,115,15,10,1,76,0,225,663,1617,Orissa,Jagatsinghpur,20.114443183609136,86.43265258733919
2010,45,32,0,30,0,30,38,32,6,15,0,48,117,287,102,185,42,15,39,0,14,934,30,64,8,80,0,237,91,2166,Orissa,Jajpur,20.853249094202905,86.15277300724634
2010,22,32,0,10,0,10,4,3,1,4,3,54,119,272,99,173,54,24,13,0,10,251,4,47,6,27,0,116,253,1325,Orissa,Jharsuguda,21.827058566978184,83.93581682242987
2010,33,21,0,60,0,60,35,35,0,6,0,39,56,82,21,61,67,12,76,2,11,351,16,118,12,91,0,62,414,1564,Orissa,Kalahandi,19.784253092783523,83.1124043814433
2010,29,13,0,27,0,27,30,26,4,2,1,17,37,53,9,44,13,9,34,0,9,201,3,84,3,26,0,1,150,742,Orissa,Kandhamal,20.092878624813142,84.02216352765326
2010,50,38,3,38,0,38,36,33,3,10,8,46,99,135,45,90,29,0,20,1,18,53,39,8,0,22,0,77,662,1392,Orissa,Kendrapara,20.606319815982264,86.83763247572003
2010,85,62,13,45,0,45,37,32,5,31,6,86,81,333,87,246,72,21,31,4,21,158,18,107,8,85,0,331,731,2366,Orissa,Keonjhar,21.492257402597374,85.76276987012994
2010,26,44,4,41,0,41,23,19,4,17,0,29,60,70,12,58,83,0,15,0,13,15,0,122,11,42,0,125,562,1302,Orissa,Koraput,18.82627794779476,82.81278469846964
2010,88,62,0,76,0,76,73,72,1,10,2,25,123,252,56,196,26,18,36,1,18,92,27,189,10,146,0,90,859,2223,Orissa,Mayurbhanj,21.897621545157754,86.4030408052231
2010,39,8,0,20,0,20,24,20,4,2,0,35,60,217,42,175,46,8,26,0,5,388,16,12,2,14,0,69,252,1243,Orissa,Nayagarh,20.192895622119817,85.05614700460825
2010,12,9,0,13,0,13,11,10,1,2,0,11,31,64,32,32,23,7,14,0,10,30,0,44,3,9,0,33,385,711,Orissa,Nuapada,20.471309512195116,82.59152536585364
2010,52,85,0,22,0,22,47,40,7,11,18,143,157,302,108,194,94,5,61,0,15,53,26,16,0,86,0,116,1429,2738,Orissa,Puri,19.83509174603177,85.86698989898981
2010,33,15,0,28,0,28,33,30,3,7,0,23,36,76,13,63,39,11,18,3,4,43,7,79,4,27,0,48,295,829,Orissa,Rayagada,19.292840020060204,83.45860120361095
2010,45,40,0,27,0,27,17,14,3,20,3,96,150,323,93,230,84,13,31,1,6,275,2,34,3,52,0,192,857,2271,Orissa,Sambalpur,21.515752380952385,84.34958483245157
2010,8,21,0,17,0,17,5,5,0,5,0,14,28,52,15,37,32,0,12,0,8,176,3,43,2,12,5,2,133,578,Orissa,Sonepur,20.89080329341317,83.76852634730537
2010,54,24,1,24,0,24,19,16,3,10,2,52,51,140,30,110,38,9,8,1,7,415,2,19,1,10,0,184,107,1178,Orissa,Sundargarh,22.06354819277107,84.50524819277099
2010,21,26,1,10,0,10,7,5,2,1,4,0,79,112,55,57,0,4,62,0,2,210,3,2,0,32,0,0,271,847,Punjab,Faridkot,30.591187250996025,74.79751553784862
2010,16,7,2,11,0,11,16,11,5,0,4,7,52,116,51,65,0,1,102,0,0,174,1,6,2,19,0,154,249,939,Punjab,Fatehgarh Sahib,30.64290947368421,76.36208394736842
2010,22,30,13,30,0,30,41,28,13,1,2,2,63,98,36,62,0,14,67,1,1,130,11,19,2,42,0,140,488,1217,Punjab,Gurdaspur,32.04283371212125,75.3204064393939
2010,51,53,2,26,0,26,38,36,2,3,5,18,154,190,51,139,0,5,157,4,8,309,5,17,1,74,0,210,358,1688,Punjab,Hoshiarpur,31.55157169811319,75.8469857442349
2010,27,54,3,12,0,12,25,22,3,1,12,21,72,150,49,101,0,4,114,2,7,244,2,14,0,31,0,100,264,1159,Punjab,Kapurthala,31.336592638036837,75.47641165644177
2010,35,40,1,22,0,22,13,9,4,0,3,2,64,64,22,42,0,9,92,2,1,129,7,2,1,23,0,0,284,794,Punjab,Mansa,29.919547714285724,75.4304922857143
2010,34,47,5,18,0,18,22,13,9,5,4,4,125,212,95,117,0,18,105,3,5,235,3,10,0,22,0,73,277,1227,Punjab,Moga,30.756540067340065,75.1600845117845
2010,27,26,3,12,0,12,15,10,5,3,3,2,90,157,60,97,0,7,59,0,2,163,3,5,1,23,0,77,216,894,Punjab,Muktsar,30.31243303303303,74.5518747747748
2010,52,42,6,26,0,26,37,31,6,10,16,8,162,396,205,191,0,11,252,2,4,320,9,35,1,139,0,358,1115,3001,Punjab,Patiala,30.214540380693364,76.27505893949697
2010,45,47,8,31,0,31,19,7,12,5,7,2,164,252,130,122,0,15,130,5,8,201,8,18,0,51,0,185,752,1953,Punjab,Sangrur,30.185045204336895,75.89437014178496
2010,46,43,15,47,0,47,105,86,19,2,0,14,159,656,420,236,27,17,874,3,9,123,12,81,0,615,0,527,2737,6112,Rajasthan,Ajmer,26.199300378787903,74.6990419191919
2010,62,51,6,105,0,105,164,138,26,3,23,38,236,2128,1540,588,14,18,912,3,23,2598,42,122,0,588,0,458,2292,9886,Rajasthan,Alwar,27.55271738035265,76.65359630562563
2010,34,15,0,61,0,61,57,53,4,2,0,7,44,120,57,63,58,11,95,0,22,593,8,47,1,151,0,127,788,2241,Rajasthan,Banswara,23.453642032967014,74.44246868131869
2010,31,51,8,48,0,48,72,72,0,1,1,6,74,217,86,131,5,19,225,0,6,335,9,129,2,267,0,118,1424,3048,Rajasthan,Baran,24.98023243243244,76.86210651828291
2010,26,27,1,34,0,34,33,33,0,0,0,4,91,309,118,191,2,7,266,0,14,435,18,71,0,194,0,184,1432,3148,Rajasthan,Barmer,25.77070908045978,71.50297126436782
2010,83,86,1,83,0,83,203,152,51,0,1,34,60,1449,946,503,2,13,626,1,14,232,33,38,0,437,0,259,4770,8425,Rajasthan,Bharatpur,27.32411858037578,77.21752077244258
2010,32,29,2,48,0,48,143,130,13,0,1,34,222,781,462,319,54,13,548,1,25,69,3,74,1,593,0,330,2265,5268,Rajasthan,Bhilwara,25.45119767759564,74.63947595628417
2010,39,65,7,41,0,41,43,34,9,0,0,5,124,344,155,189,0,8,426,3,13,389,18,58,0,354,0,237,1509,3683,Rajasthan,Bikaner,28.12489068322981,73.26943322981371
2010,23,50,6,31,0,31,93,80,13,0,0,15,91,240,137,103,10,10,197,0,5,764,3,113,0,285,0,157,1193,3286,Rajasthan,Bundi,25.48580716049379,75.79984074074079
2010,39,35,0,49,0,49,39,17,22,0,1,4,88,223,59,164,0,12,427,2,8,473,22,10,0,301,0,166,1254,3153,Rajasthan,Churu,28.29330375536484,74.65846427038629
2010,41,31,3,24,0,24,97,69,28,1,3,14,80,894,552,342,28,14,268,1,13,134,18,18,0,162,0,268,3024,5136,Rajasthan,Dausa,26.91234817629181,76.57342097264443
2010,18,16,0,26,0,26,52,50,2,1,0,17,39,88,34,54,75,24,58,0,22,134,5,56,0,100,0,127,1017,1875,Rajasthan,Dungarpur,23.75104807692308,73.84765641025645
2010,60,59,2,72,0,72,102,94,8,0,1,10,149,361,149,212,1,33,842,2,7,734,18,74,2,659,0,193,1860,5241,Rajasthan,Ganganagar,29.256785412667963,73.56192303262948
2010,53,66,1,56,0,56,50,44,6,0,0,10,65,188,79,109,0,13,621,1,10,312,15,98,0,427,0,128,1649,3763,Rajasthan,Hanumangarh,29.1813351791531,74.74632573289902
