Dist Code,Year,State Code,State Name,Dist Name,PRIMARY SECTOR CONSTANT PRICES (in Millions Rs),PRIMARY SECTOR CURRENT PRICES (in Million Rs),PRIMARY SECTOR CONSTANT SHARES (Percent),PRIMARY SECTOR CURRENT SHARES (Percent),SECONDARY SECTOR CONSTANT PRICES (Millions in Rs),SECONDARY SECTOR CURRENT PRICES (Millions in Rs),SECONDARY SECTOR CONSTANT SHARES (Percent),SECONDARY SECTOR CURRENT SHARES (Percent),TERTIARY SECTOR CONSTANT PRICES (Millions in Rs),TERTIARY SECTOR CURRENT PRICES (Millions in Rs),TERTIARY SECTOR CONSTANT SHARES (Percent),TERTIARY SECTOR CURRENT SHARES (Percent),Total Constant Prices (in Millions Rs),Total Current Prices (in Millions Rs),Per Capita Current Prices (1000 in Rs),State,District,Latitude,Longitude
176,2012 (2004),9,Punjab,Patiala,25350,57448,19.14,25.3,43920,63858,33.15,28.12,63206,105746,47.71,46.57,132476,227052,118,Punjab,Patiala,30.214540380693364,76.27505893949697
176,2013 (2004),9,Punjab,Patiala,24888,59688,18.21,24.11,43812,66155,32.05,26.72,68003,121726,49.75,49.17,136703,247569,126,Punjab,Patiala,30.214540380693364,76.27505893949697
180,2007 (2004),4,Haryana,Gurgaon,7168,10124,5.71,7.06,55853,63943,44.49,44.57,62506,69404,49.79,48.37,125527,143471,133,Haryana,Gurgaon,28.043894789579163,77.01935130260523
180,2008 (2004),4,Haryana,Gurgaon,7490,12108,5.32,6.84,59271,76176,42.07,43.02,74128,88789,52.61,50.14,140890,177074,153,Haryana,Gurgaon,28.043894789579163,77.01935130260523
180,2009 (2004),4,Haryana,Gurgaon,8570,15684,5.19,6.83,68225,99226,41.28,43.23,88474,114602,53.53,49.93,165269,229512,183,Haryana,Gurgaon,28.043894789579163,77.01935130260523
180,2010 (2004),4,Haryana,Gurgaon,8633,17463,4.68,6.37,74327,114668,40.32,41.82,101372,142057,54.99,51.81,184333,274188,200,Haryana,Gurgaon,28.043894789579163,77.01935130260523
180,2011 (2004),4,Haryana,Gurgaon,9055,19858,4.23,5.85,80579,135146,37.66,39.83,124341,184275,58.11,54.31,213975,339279,224,Haryana,Gurgaon,28.043894789579163,77.01935130260523
180,2012 (2004),4,Haryana,Gurgaon,8803,21021,3.59,5.11,87800,158479,35.8,38.5,148621,232173,60.61,56.4,245224,411672,244,Haryana,Gurgaon,28.043894789579163,77.01935130260523
180,2013 (2004),4,Haryana,Gurgaon,8882,23663,3.22,4.88,94158,178459,34.18,36.78,172434,283022,62.6,58.34,275474,485143,255,Haryana,Gurgaon,28.043894789579163,77.01935130260523
181,2007 (2004),4,Haryana,Jind,17260,23975,33.59,37.42,9470,11209,18.43,17.49,24652,28888,47.98,45.09,51382,64071,50,Haryana,Jind,29.45149821958457,76.29598575667653
181,2008 (2004),4,Haryana,Jind,17895,28673,32.47,37.3,10158,13625,18.43,17.72,27066,34572,49.1,44.98,55119,76869,60,Haryana,Jind,29.45149821958457,76.29598575667653
181,2009 (2004),4,Haryana,Jind,15991,28997,27.48,32.83,10752,15749,18.48,17.83,31440,43593,54.04,49.35,58183,88338,68,Haryana,Jind,29.45149821958457,76.29598575667653
181,2010 (2004),4,Haryana,Jind,14660,29372,24.41,29.66,11350,17761,18.9,17.94,34049,51893,56.69,52.4,60059,99027,75,Haryana,Jind,29.45149821958457,76.29598575667653
181,2011 (2004),4,Haryana,Jind,15560,33879,24.27,29.68,11729,19745,18.29,17.3,36823,60509,57.44,53.02,64112,114133,86,Haryana,Jind,29.45149821958457,76.29598575667653
181,2012 (2004),4,Haryana,Jind,15249,36005,22.57,27.75,12328,22913,18.25,17.66,39989,70816,59.19,54.59,67566,129734,96,Haryana,Jind,29.45149821958457,76.29598575667653
181,2013 (2004),4,Haryana,Jind,15527,40908,21.97,28.03,12769,25539,18.07,17.5,42375,79515,59.96,54.48,70670,145962,107,Haryana,Jind,29.45149821958457,76.29598575667653
183,2007 (2004),4,Haryana,Ambala,8911,12402,14.37,16.78,17946,20910,28.94,28.3,35151,40584,56.69,54.92,62008,73896,69,Haryana,Ambala,30.3503672316384,76.94970310734456
183,2008 (2004),4,Haryana,Ambala,9133,14649,13.87,16.84,18251,23981,27.71,27.57,38472,48352,58.42,55.59,65856,86982,80,Haryana,Ambala,30.3503672316384,76.94970310734456
183,2009 (2004),4,Haryana,Ambala,8217,14925,11.15,14.09,20345,29724,27.61,28.07,45114,61241,61.23,57.83,73677,105890,96,Haryana,Ambala,30.3503672316384,76.94970310734456
183,2010 (2004),4,Haryana,Ambala,9773,19556,12.53,16.02,20660,32109,26.48,26.3,47592,70402,61.0,57.67,78025,122067,110,Haryana,Ambala,30.3503672316384,76.94970310734456
183,2011 (2004),4,Haryana,Ambala,10147,22079,12.36,15.99,20810,35025,25.35,25.37,51121,80967,62.28,58.64,82078,138072,122,Haryana,Ambala,30.3503672316384,76.94970310734456
183,2012 (2004),4,Haryana,Ambala,9726,22947,11.28,14.76,21390,39273,24.8,25.27,55125,93205,63.92,59.97,86241,155426,136,Haryana,Ambala,30.3503672316384,76.94970310734456
183,2013 (2004),4,Haryana,Ambala,9688,25515,10.79,14.86,21787,42539,24.27,24.77,58295,103665,64.94,60.37,89769,171719,148,Haryana,Ambala,30.3503672316384,76.94970310734456
184,2007 (2004),4,Haryana,Karnal,18431,25503,21.46,24.65,30111,34532,35.06,33.37,37350,43438,43.48,41.98,85892,103473,74,Haryana,Karnal,29.703200647249204,76.87488025889972
184,2008 (2004),4,Haryana,Karnal,19779,31619,21.42,25.46,31111,40130,33.69,32.31,41464,52460,44.9,42.24,92353,124209,87,Haryana,Karnal,29.703200647249204,76.87488025889972
184,2009 (2004),4,Haryana,Karnal,23679,42697,22.1,26.75,34514,50149,32.21,31.42,48956,66756,45.69,41.83,107148,159602,110,Haryana,Karnal,29.703200647249204,76.87488025889972
184,2010 (2004),4,Haryana,Karnal,25726,51164,22.36,27.47,36403,56128,31.64,30.14,52935,78942,46.0,42.39,115064,186234,126,Haryana,Karnal,29.703200647249204,76.87488025889972
184,2011 (2004),4,Haryana,Karnal,27422,59406,22.05,27.35,38798,64527,31.2,29.7,58136,93295,46.75,42.95,124356,217227,144,Haryana,Karnal,29.703200647249204,76.87488025889972
184,2012 (2004),4,Haryana,Karnal,26928,63110,20.59,25.82,40479,72517,30.95,29.67,63392,108814,48.47,44.52,130798,244440,160,Haryana,Karnal,29.703200647249204,76.87488025889972
184,2013 (2004),4,Haryana,Karnal,27504,71983,20.13,26.43,41536,77861,30.41,28.59,67559,122464,49.46,44.97,136599,272308,175,Haryana,Karnal,29.703200647249204,76.87488025889972
186,2007 (2004),4,Haryana,Rohtak,7946,11114,16.15,18.9,13973,16256,28.4,27.64,27289,31441,55.46,53.46,49207,58811,58,Haryana,Rohtak,28.892517647058817,76.53123235294117
186,2008 (2004),4,Haryana,Rohtak,8200,13199,15.64,19.0,14440,18970,27.54,27.3,29800,37308,56.83,53.7,52439,69477,68,Haryana,Rohtak,28.892517647058817,76.53123235294117
186,2009 (2004),4,Haryana,Rohtak,7552,13767,13.01,16.45,16104,23476,27.75,28.05,34373,46445,59.23,55.5,58029,83687,81,Haryana,Rohtak,28.892517647058817,76.53123235294117
186,2010 (2004),4,Haryana,Rohtak,7568,15422,12.32,16.08,16847,26144,27.42,27.26,37018,54345,60.26,56.66,61432,95911,92,Haryana,Rohtak,28.892517647058817,76.53123235294117
186,2011 (2004),4,Haryana,Rohtak,7957,17611,12.22,16.17,16754,27949,25.73,25.66,40412,63347,62.05,58.17,65123,108906,103,Haryana,Rohtak,28.892517647058817,76.53123235294117
186,2012 (2004),4,Haryana,Rohtak,7753,18701,11.23,15.11,17420,31736,25.23,25.64,43879,73339,63.54,59.25,69052,123776,115,Haryana,Rohtak,28.892517647058817,76.53123235294117
186,2013 (2004),4,Haryana,Rohtak,7836,21113,10.57,15.01,17871,34513,24.12,24.53,48398,85055,65.31,60.46,74106,140682,129,Haryana,Rohtak,28.892517647058817,76.53123235294117
189,2007 (2004),12,Uttar Pradesh,Saharanpur,27715,33927,33.75,34.78,21571,25102,26.26,25.73,32844,38529,39.99,39.49,82130,97558,30,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095
189,2008 (2004),12,Uttar Pradesh,Saharanpur,34750,51577,37.65,42.5,21973,26307,23.81,21.68,35563,43476,38.54,35.82,92286,121360,37,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095
189,2009 (2004),12,Uttar Pradesh,Saharanpur,32322,55315,34.33,39.93,23521,32025,24.98,23.12,38317,51195,40.69,36.95,94160,138536,41,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095
189,2010 (2004),12,Uttar Pradesh,Saharanpur,33206,61206,33.56,39.9,24865,34511,25.13,22.5,40871,57699,41.31,37.61,98942,153416,45,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095
189,2011 (2004),12,Uttar Pradesh,Saharanpur,37531,78915,34.32,43.16,28959,41115,26.48,22.49,42872,62823,39.2,34.36,109362,182853,53,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095
189,2012 (2004),12,Uttar Pradesh,Saharanpur,42319,98031,36.7,46.63,28401,43227,24.63,20.56,44594,68996,38.67,32.82,115313,210254,60,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095
189,2013 (2004),12,Uttar Pradesh,Saharanpur,46999,123025,38.98,50.14,27429,44667,22.75,18.2,46151,77686,38.27,31.66,120579,245379,68,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095
190,2007 (2004),12,Uttar Pradesh,Muzaffarnagar,25474,31073,26.82,27.42,30807,36573,32.43,32.27,38714,45692,40.75,40.31,94995,113339,29,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423
190,2008 (2004),12,Uttar Pradesh,Muzaffarnagar,27480,40808,27.02,30.74,30608,38374,30.09,28.91,43619,53558,42.89,40.35,101707,132740,34,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423
190,2009 (2004),12,Uttar Pradesh,Muzaffarnagar,26990,46249,24.61,29.43,34639,46494,31.58,29.59,48050,64410,43.81,40.99,109678,157153,39,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423
190,2010 (2004),12,Uttar Pradesh,Muzaffarnagar,29946,55164,24.68,29.83,36621,52171,30.18,28.21,54770,77573,45.14,41.95,121337,184908,45,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423
190,2011 (2004),12,Uttar Pradesh,Muzaffarnagar,30623,64438,23.48,30.4,39905,59441,30.6,28.05,59884,88068,45.92,41.55,130412,211947,51,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423
190,2012 (2004),12,Uttar Pradesh,Muzaffarnagar,31221,72378,23.04,30.63,39153,62721,28.89,26.55,65139,101170,48.07,42.82,135513,236268,56,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423
190,2013 (2004),12,Uttar Pradesh,Muzaffarnagar,31347,81917,22.44,30.89,38937,65934,27.87,24.86,69410,117364,49.69,44.25,139694,265215,62,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423
191,2007 (2004),12,Uttar Pradesh,Meerut,27398,33371,25.31,25.96,35069,42038,32.4,32.7,45767,53142,42.29,41.34,108234,128551,39,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593
191,2008 (2004),12,Uttar Pradesh,Meerut,34943,51945,29.19,33.18,35500,44912,29.65,28.69,49267,59685,41.16,38.13,119710,156542,47,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593
191,2009 (2004),12,Uttar Pradesh,Meerut,45151,77562,32.98,38.7,38508,52423,28.13,26.15,53227,70452,38.88,35.15,136885,200438,60,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593
191,2010 (2004),12,Uttar Pradesh,Meerut,47882,88273,33.53,39.6,40636,58828,28.45,26.39,54304,75830,38.02,34.01,142823,222932,66,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593
191,2011 (2004),12,Uttar Pradesh,Meerut,54043,113855,35.54,44.2,41788,62388,27.48,24.22,56222,81333,36.98,31.58,152053,257576,75,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593
191,2012 (2004),12,Uttar Pradesh,Meerut,60814,141235,37.61,47.28,41450,66750,25.64,22.35,59423,90727,36.75,30.37,161687,298712,86,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593
191,2013 (2004),12,Uttar Pradesh,Meerut,67356,175941,39.33,50.27,41354,70571,24.15,20.16,62558,103477,36.53,29.57,171267,349989,99,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593
194,2007 (2004),12,Uttar Pradesh,Aligarh,18310,22390,28.34,29.09,16380,19634,25.35,25.51,29928,34937,46.32,45.4,64618,76961,23,Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557
194,2008 (2004),12,Uttar Pradesh,Aligarh,20362,30227,29.21,33.22,16347,20533,23.45,22.57,33005,40219,47.34,44.21,69714,90978,26,Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557
194,2009 (2004),12,Uttar Pradesh,Aligarh,20397,34925,27.75,32.92,17286,23370,23.51,22.03,35830,47786,48.74,45.05,73513,106081,30,Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557
194,2010 (2004),12,Uttar Pradesh,Aligarh,22337,41183,27.99,33.49,18318,26345,22.95,21.42,39159,55450,49.06,45.09,79815,122978,34,Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557
194,2011 (2004),12,Uttar Pradesh,Aligarh,23593,49615,27.89,35.58,18895,28060,22.33,20.12,42111,61790,49.78,44.31,84599,139464,38,Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557
194,2012 (2004),12,Uttar Pradesh,Aligarh,24838,57532,27.87,36.37,18639,29926,20.91,18.92,45645,70727,51.22,44.71,89122,158184,42,Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557
194,2013 (2004),12,Uttar Pradesh,Aligarh,25738,67388,27.53,37.08,18802,31977,20.11,17.6,48946,82371,52.36,45.32,93486,181737,47,Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557
195,2007 (2004),12,Uttar Pradesh,Mathura,17453,21289,30.18,30.82,13395,16117,23.16,23.33,26984,31670,46.66,45.85,57832,69075,29,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502
195,2008 (2004),12,Uttar Pradesh,Mathura,18589,27449,29.94,33.75,13843,17490,22.29,21.51,29665,36385,47.77,44.74,62097,81324,34,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502
195,2009 (2004),12,Uttar Pradesh,Mathura,19779,33631,30.0,34.99,14505,19972,22.0,20.78,31641,42509,47.99,44.23,65926,96111,39,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502
195,2010 (2004),12,Uttar Pradesh,Mathura,22141,40542,30.83,36.22,15556,22733,21.66,20.31,34125,48656,47.51,43.47,71822,111931,45,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502
195,2011 (2004),12,Uttar Pradesh,Mathura,23639,49610,30.85,38.63,16989,25526,22.17,19.88,36007,53296,46.99,41.5,76634,128432,50,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502
195,2012 (2004),12,Uttar Pradesh,Mathura,25168,58154,31.25,39.86,16844,27338,20.92,18.74,38517,60406,47.83,41.4,80529,145898,56,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502
195,2013 (2004),12,Uttar Pradesh,Mathura,26452,68910,31.49,41.1,17000,29350,20.24,17.51,40555,69399,48.28,41.39,84006,167659,63,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502
196,2007 (2004),12,Uttar Pradesh,Agra,25107,30706,23.05,23.82,33251,39502,30.53,30.65,50552,58686,46.42,45.53,108910,128893,32,Uttar Pradesh,Agra,26.99512974910393,78.05278291517321
196,2008 (2004),12,Uttar Pradesh,Agra,31420,46663,26.03,29.91,33701,41943,27.92,26.89,55595,67386,46.05,43.2,120716,155992,37,Uttar Pradesh,Agra,26.99512974910393,78.05278291517321
196,2009 (2004),12,Uttar Pradesh,Agra,30536,52317,23.81,28.64,35968,48899,28.05,26.77,61733,81464,48.14,44.59,128237,182680,43,Uttar Pradesh,Agra,26.99512974910393,78.05278291517321
196,2010 (2004),12,Uttar Pradesh,Agra,33026,60904,24.27,29.49,38382,54930,28.2,26.6,64693,90668,47.53,43.91,136101,206502,48,Uttar Pradesh,Agra,26.99512974910393,78.05278291517321
196,2011 (2004),12,Uttar Pradesh,Agra,37777,79481,25.58,33.08,40956,60462,27.73,25.17,68975,100319,46.7,41.75,147708,240262,54,Uttar Pradesh,Agra,26.99512974910393,78.05278291517321
196,2012 (2004),12,Uttar Pradesh,Agra,43095,99908,27.41,35.99,40457,64368,25.73,23.19,73682,113299,46.86,40.82,157233,277575,62,Uttar Pradesh,Agra,26.99512974910393,78.05278291517321
196,2013 (2004),12,Uttar Pradesh,Agra,48400,126659,28.93,38.79,40812,69088,24.4,21.16,78079,130752,46.67,40.05,167291,326499,71,Uttar Pradesh,Agra,26.99512974910393,78.05278291517321
197,2007 (2004),12,Uttar Pradesh,Mainpuri,8782,10778,40.86,41.56,3596,4388,16.73,16.92,9114,10767,42.41,41.52,21492,25932,15,Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807
197,2008 (2004),12,Uttar Pradesh,Mainpuri,9839,14579,41.72,46.07,3827,4884,16.23,15.43,9919,12183,42.06,38.5,23585,31646,18,Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807
197,2009 (2004),12,Uttar Pradesh,Mainpuri,9607,16395,39.27,44.93,4035,5637,16.49,15.45,10824,14456,44.24,39.62,24467,36488,20,Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807
197,2010 (2004),12,Uttar Pradesh,Mainpuri,11141,20536,41.02,47.25,4360,6493,16.05,14.94,11657,16428,42.92,37.8,27157,43458,24,Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807
197,2011 (2004),12,Uttar Pradesh,Mainpuri,11530,24205,40.47,49.13,4701,7132,16.5,14.48,12262,17928,43.04,36.39,28493,49265,26,Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807
197,2012 (2004),12,Uttar Pradesh,Mainpuri,11894,27477,40.28,49.81,4748,7806,16.08,14.15,12885,19879,43.64,36.04,29526,55162,29,Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807
197,2013 (2004),12,Uttar Pradesh,Mainpuri,12081,31701,39.76,50.55,4865,8515,16.01,13.58,13437,22500,44.23,35.88,30383,62716,33,Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807
198,2007 (2004),12,Uttar Pradesh,Etah,8790,10761,40.89,41.49,3765,4602,17.51,17.74,8942,10576,41.6,40.77,21497,25939,15,Uttar Pradesh,Etah,27.591155309734443,78.70021858407083
198,2008 (2004),12,Uttar Pradesh,Etah,9289,13720,39.83,44.15,3981,4949,17.07,15.93,10050,12406,43.1,39.92,23320,31074,18,Uttar Pradesh,Etah,27.591155309734443,78.70021858407083
198,2009 (2004),12,Uttar Pradesh,Etah,8705,14771,36.25,41.5,4192,5801,17.46,16.3,11114,15018,46.29,42.2,24011,35590,21,Uttar Pradesh,Etah,27.591155309734443,78.70021858407083
198,2010 (2004),12,Uttar Pradesh,Etah,5120,9326,23.54,28.05,4370,6394,20.09,19.23,12260,17522,56.37,52.71,21749,33243,19,Uttar Pradesh,Etah,27.591155309734443,78.70021858407083
198,2011 (2004),12,Uttar Pradesh,Etah,5203,10837,22.75,29.37,4371,6342,19.11,17.19,13301,19724,58.15,53.45,22875,36902,21,Uttar Pradesh,Etah,27.591155309734443,78.70021858407083
198,2012 (2004),12,Uttar Pradesh,Etah,5271,12042,21.8,28.79,4353,6896,18.0,16.49,14556,22891,60.2,54.73,24180,41829,23,Uttar Pradesh,Etah,27.591155309734443,78.70021858407083
198,2013 (2004),12,Uttar Pradesh,Etah,5288,13821,20.89,28.79,4415,7440,17.44,15.5,15606,26749,61.66,55.72,25309,48010,26,Uttar Pradesh,Etah,27.591155309734443,78.70021858407083
199,2007 (2004),12,Uttar Pradesh,Bareilly,22951,28025,30.39,31.09,19333,23197,25.6,25.74,33237,38911,44.01,43.17,75521,90133,22,Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416
199,2008 (2004),12,Uttar Pradesh,Bareilly,16758,24714,23.15,26.51,19309,24109,26.68,25.86,36307,44393,50.17,47.62,72374,93216,22,Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416
199,2009 (2004),12,Uttar Pradesh,Bareilly,17138,29059,22.23,26.54,21317,28610,27.65,26.13,38651,51842,50.13,47.34,77105,109510,26,Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416
199,2010 (2004),12,Uttar Pradesh,Bareilly,17839,32630,21.88,26.55,22549,32145,27.66,26.16,41129,58120,50.46,47.29,81516,122895,28,Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416
199,2011 (2004),12,Uttar Pradesh,Bareilly,18962,39716,22.12,28.88,23458,34492,27.36,25.08,43314,63326,50.52,46.04,85734,137534,31,Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416
199,2012 (2004),12,Uttar Pradesh,Bareilly,20104,46321,22.45,29.9,23390,37204,26.12,24.02,46039,71389,51.42,46.08,89533,154914,34,Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416
199,2013 (2004),12,Uttar Pradesh,Bareilly,21057,54941,22.64,31.2,23518,39460,25.28,22.41,48449,81685,52.08,46.39,93024,176085,38,Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416
201,2007 (2004),12,Uttar Pradesh,Moradabad,28250,34485,30.82,31.64,28952,34369,31.58,31.54,34468,40121,37.6,36.82,91669,108975,25,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597
201,2008 (2004),12,Uttar Pradesh,Moradabad,32340,47910,32.69,36.94,28700,35910,29.01,27.69,37900,45860,38.31,35.36,98939,129680,29,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597
201,2009 (2004),12,Uttar Pradesh,Moradabad,28788,49103,28.85,34.26,31106,41482,31.17,28.94,39894,52757,39.98,36.8,99788,143342,31,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597
201,2010 (2004),12,Uttar Pradesh,Moradabad,35527,65282,31.27,37.27,33524,47567,29.51,27.15,44554,62333,39.22,35.58,113605,175182,38,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597
201,2011 (2004),12,Uttar Pradesh,Moradabad,39319,82632,32.23,40.63,34169,50737,28.01,24.95,48505,70023,39.76,34.43,121993,203392,43,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597
201,2012 (2004),12,Uttar Pradesh,Moradabad,43399,100468,33.39,42.72,33874,54232,26.06,23.06,52699,80456,40.55,34.21,129971,235156,48,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597
201,2013 (2004),12,Uttar Pradesh,Moradabad,47219,123307,34.39,44.98,34158,57841,24.88,21.1,55912,92959,40.73,33.91,137289,274107,55,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597
202,2007 (2004),12,Uttar Pradesh,Shahjahanpur,17585,21475,39.99,40.65,9624,11605,21.89,21.97,16759,19745,38.12,37.38,43969,52825,19,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675
202,2008 (2004),12,Uttar Pradesh,Shahjahanpur,19765,29278,41.32,45.68,9752,12286,20.39,19.17,18314,22535,38.29,35.16,47832,64099,22,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675
202,2009 (2004),12,Uttar Pradesh,Shahjahanpur,20362,34760,40.0,45.75,10450,14179,20.53,18.66,20090,27032,39.47,35.58,50902,75971,26,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675
202,2010 (2004),12,Uttar Pradesh,Shahjahanpur,24076,44263,42.39,48.58,11302,16361,19.9,17.96,21413,30498,37.7,33.47,56792,91122,31,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675
202,2011 (2004),12,Uttar Pradesh,Shahjahanpur,24833,52179,41.48,50.16,12543,18578,20.95,17.86,22494,33274,37.57,31.98,59869,104031,35,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675
202,2012 (2004),12,Uttar Pradesh,Shahjahanpur,25535,59075,41.94,51.44,11462,18449,18.82,16.07,23892,37314,39.24,32.49,60888,114838,38,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675
202,2013 (2004),12,Uttar Pradesh,Shahjahanpur,25879,67609,40.89,51.44,12290,21177,19.42,16.11,25114,42634,39.69,32.44,63283,131420,42,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675
203,2007 (2004),12,Uttar Pradesh,Pilibhit,12246,15041,39.68,40.38,6050,7333,19.6,19.69,12565,14873,40.71,39.93,30861,37247,20,Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037
203,2008 (2004),12,Uttar Pradesh,Pilibhit,13409,19780,39.8,43.95,6300,8004,18.7,17.78,13986,17225,41.51,38.27,33695,45010,24,Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037
203,2009 (2004),12,Uttar Pradesh,Pilibhit,13082,22167,36.96,42.22,6634,9242,18.74,17.6,15680,21094,44.3,40.18,35395,52502,27,Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037
203,2010 (2004),12,Uttar Pradesh,Pilibhit,14667,26902,37.26,43.1,7012,10360,17.81,16.6,17683,25154,44.93,40.3,39361,62415,31,Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037
